id_evento,usuario,area,hora,volumen_mb,carpetas_distintas,fuera_de_horario,pais,pais_inusual,clasificacion_forense
EV0108,cont02,contabilidad,8.24,36.1,4,0,CR,0,normal
EV0350,cont06,contabilidad,10.1,32.3,5,0,CR,0,normal
EV0525,sopo05,soporte_de_equipos,17.93,103.6,13,0,CR,0,normal
EV0785,sopo06,soporte_de_equipos,23.9,117.0,15,1,CR,0,normal
EV0048,cont08,contabilidad,10.67,43.9,5,0,CR,0,normal
EV0204,cont08,contabilidad,10.51,35.1,6,0,CR,0,normal
EV1996,lega02,legal,5.6,185.0,29,1,RU,1,incidente_confirmado
EV1656,lega08,legal,12.04,23.3,3,0,CR,0,normal
EV0022,cont03,contabilidad,8.32,42.6,3,0,CR,0,normal
EV0403,cont12,contabilidad,8.61,23.4,5,0,CR,0,normal
EV1108,vent01,ventas_campo,15.14,50.5,8,0,PA,0,normal
EV1155,vent06,ventas_campo,16.08,91.7,6,0,CR,0,normal
EV1440,lega03,legal,9.34,14.7,2,0,CR,0,normal
EV0990,vent05,ventas_campo,16.4,70.6,9,0,CR,0,normal
EV1866,ti_i03,ti_infraestructura,4.21,350.8,26,1,CR,0,normal
EV0742,sopo01,soporte_de_equipos,16.76,83.9,7,0,CR,0,normal
EV1722,ti_i05,ti_infraestructura,2.07,178.3,18,1,CR,0,normal
EV1311,vent09,ventas_campo,15.55,63.7,4,0,CR,0,normal
EV1148,vent03,ventas_campo,9.62,51.1,5,0,CR,0,normal
EV0034,cont09,contabilidad,9.81,19.9,4,0,CR,0,normal
EV0788,sopo03,soporte_de_equipos,18.5,120.7,17,0,CR,0,normal
EV1541,lega02,legal,11.18,13.9,4,0,CR,0,normal
EV0924,sopo05,soporte_de_equipos,17.14,114.5,9,0,CR,0,normal
EV1044,vent01,ventas_campo,12.59,116.8,7,0,PA,0,normal
EV1922,ti_i06,ti_infraestructura,2.69,382.1,22,1,CR,0,normal
EV1244,vent06,ventas_campo,12.71,49.7,7,0,CR,0,normal
EV1916,ti_i03,ti_infraestructura,1.1,289.3,22,1,CR,0,normal
EV0580,sopo04,soporte_de_equipos,10.87,122.5,12,0,CR,0,normal
EV0482,cont04,contabilidad,9.33,34.2,5,0,CR,0,normal
EV0932,sopo03,soporte_de_equipos,15.24,73.6,14,0,CR,0,normal
EV0357,cont07,contabilidad,8.96,34.7,4,0,CR,0,normal
EV1686,ti_i03,ti_infraestructura,0.94,230.1,28,1,CR,0,normal
EV1249,vent09,ventas_campo,15.37,90.7,6,0,CR,0,normal
EV0760,sopo10,soporte_de_equipos,14.06,108.2,10,0,CR,0,normal
EV0093,cont11,contabilidad,9.82,30.6,4,0,CR,0,normal
EV1176,vent02,ventas_campo,15.3,61.7,5,0,CR,0,normal
EV1416,lega08,legal,11.78,10.7,3,0,CR,0,normal
EV1342,lega06,legal,12.12,22.5,5,0,CR,0,normal
EV1473,lega07,legal,11.43,23.5,2,0,CR,0,normal
EV0804,sopo11,soporte_de_equipos,20.5,169.5,9,1,CR,0,normal
EV0746,sopo10,soporte_de_equipos,9.94,127.3,14,0,CR,0,normal
EV1547,lega06,legal,10.5,24.7,3,0,CR,0,normal
EV0280,cont11,contabilidad,7.91,40.8,3,0,CR,0,normal
EV1608,lega04,legal,12.85,18.1,3,0,CR,0,normal
EV0765,sopo03,soporte_de_equipos,14.68,88.9,15,0,CR,0,normal
EV0605,sopo11,soporte_de_equipos,21.4,114.0,12,1,CR,0,normal
EV1977,svc_respaldo,ti_infraestructura,1.36,812.7,73,1,CR,0,respaldo_programado
EV1374,lega05,legal,9.54,18.4,3,0,CR,0,normal
EV1399,lega05,legal,10.67,24.0,3,0,CR,0,normal
EV0401,cont01,contabilidad,10.97,23.1,5,0,CR,0,normal
EV1729,ti_i06,ti_infraestructura,3.4,262.2,30,1,CR,0,normal
EV0258,cont05,contabilidad,7.58,11.7,3,0,CR,0,normal
EV0945,sopo03,soporte_de_equipos,14.47,69.7,11,0,CR,0,normal
EV1876,ti_i05,ti_infraestructura,1.66,338.0,21,1,CR,0,normal
EV1097,vent04,ventas_campo,12.99,59.0,8,0,CR,0,normal
EV1220,vent04,ventas_campo,15.17,76.7,7,0,GT,0,normal
EV1508,lega07,legal,11.09,17.6,3,0,CR,0,normal
EV1880,ti_i04,ti_infraestructura,6.18,277.1,29,1,CR,0,normal
EV1162,vent05,ventas_campo,19.05,67.4,8,1,PA,0,normal
EV0495,cont13,contabilidad,11.74,39.8,4,0,CR,0,normal
EV0773,sopo04,soporte_de_equipos,13.17,120.5,9,0,CR,0,normal
EV0551,sopo02,soporte_de_equipos,17.26,145.0,8,0,CR,0,normal
EV1487,lega03,legal,11.46,14.7,4,0,CR,0,normal
EV0202,cont08,contabilidad,8.27,20.6,6,0,CR,0,normal
EV0313,cont08,contabilidad,10.42,13.9,6,0,CR,0,normal
EV0291,cont11,contabilidad,10.91,21.3,5,0,CR,0,normal
EV1214,vent09,ventas_campo,13.51,28.8,9,0,CR,0,normal
EV0764,sopo08,soporte_de_equipos,9.54,93.5,13,0,CR,0,normal
EV1137,vent11,ventas_campo,20.3,42.0,9,1,PA,0,normal
EV0950,sopo04,soporte_de_equipos,14.59,180.0,14,0,CR,0,normal
EV0184,cont04,contabilidad,10.27,26.0,2,0,CR,0,normal
EV1177,vent02,ventas_campo,17.6,85.3,7,0,CR,0,normal
EV1849,ti_i01,ti_infraestructura,8.22,290.4,21,0,CR,0,normal
EV1350,lega01,legal,11.06,23.6,3,0,CR,0,normal
EV1728,ti_i05,ti_infraestructura,0.0,229.4,26,1,CR,0,normal
EV1069,vent03,ventas_campo,17.45,86.2,8,0,CR,0,normal
EV1469,lega01,legal,9.29,10.0,3,0,CR,0,normal
EV1812,ti_i01,ti_infraestructura,3.76,316.3,21,1,CR,0,normal
EV1031,vent04,ventas_campo,16.97,36.1,5,0,CR,0,normal
EV0251,cont14,contabilidad,10.44,37.2,5,0,CR,0,normal
EV0824,sopo03,soporte_de_equipos,14.36,73.5,11,0,CR,0,normal
EV1100,vent01,ventas_campo,13.39,71.8,9,0,CR,0,normal
EV1537,lega05,legal,12.4,13.0,3,0,CR,0,normal
EV0941,sopo07,soporte_de_equipos,7.67,95.3,12,0,CR,0,normal
EV0392,cont12,contabilidad,10.95,24.4,4,0,CR,0,normal
EV1920,ti_i01,ti_infraestructura,4.64,339.2,23,1,CR,0,normal
EV1457,lega08,legal,12.0,31.4,5,0,CR,0,normal
EV1093,vent06,ventas_campo,12.58,86.0,7,0,CR,0,normal
EV1192,vent05,ventas_campo,13.1,75.9,5,0,CR,0,normal
EV0905,sopo07,soporte_de_equipos,10.84,73.2,16,0,CR,0,normal
EV0731,sopo07,soporte_de_equipos,12.03,148.7,11,0,CR,0,normal
EV0555,sopo02,soporte_de_equipos,14.98,136.3,10,0,CR,0,normal
EV0367,cont10,contabilidad,6.79,34.8,4,1,CR,0,normal
EV0346,cont04,contabilidad,11.79,33.1,5,0,CR,0,normal
EV1609,lega01,legal,15.38,11.0,4,0,CR,0,normal
EV0536,sopo02,soporte_de_equipos,14.56,131.8,16,0,CR,0,normal
EV1423,lega08,legal,9.99,25.6,4,0,CR,0,normal
EV1210,vent12,ventas_campo,17.23,39.0,8,0,CR,0,normal
EV1373,lega08,legal,10.23,17.6,4,0,CR,0,normal
EV1640,lega06,legal,10.18,19.5,3,0,CR,0,normal
EV0920,sopo05,soporte_de_equipos,7.73,82.0,14,0,CR,0,normal
EV0212,cont04,contabilidad,8.84,48.9,4,0,CR,0,normal
EV1604,lega07,legal,10.52,30.7,2,0,CR,0,normal
EV0503,cont13,contabilidad,10.26,24.0,4,0,CR,0,normal
EV0538,sopo03,soporte_de_equipos,7.11,139.3,12,0,CR,0,normal
EV1221,vent01,ventas_campo,19.24,78.0,3,1,CR,0,normal
EV0176,cont05,contabilidad,7.15,46.2,4,0,CR,0,normal
